10	0.005347332845483832
20	0.0067724683493524118
30	0.0077868580834694612
40	0.0086046676341655637
50	0.009303251152826153
60	0.0099204628737408207
70	0.010477995959263797
80	0.010989576146187119
90	0.011464503375379076
100	0.011909404250143307
110	0.012329186645004819
120	0.012727598668465401
130	0.013107574980643966
140	0.013471461344707336
150	0.013821165780513844
160	0.014158263556644179
170	0.014484072093285505
180	0.014799705643855576
190	0.015106116023199556
200	0.015404123482549048
210	0.015694440483568606
220	0.015977690261664401
230	0.016254421503262284
240	0.016525120082520717
250	0.016790218543427216
260	0.01705010383240535
270	0.017305123658474253
280	0.017555591765899381
290	0.017801792337135636
300	0.01804398369429272
310	0.018282401430338435
320	0.018517261073295321
330	0.018748760365375983
340	0.018977081222594894
350	0.019202391427651566
360	0.019424846098910376
370	0.019644588970438193
380	0.019861753511806191
390	0.020076463911371523
400	0.020288835942725347
410	0.020498977730741608
420	0.020706990431003103
430	0.020912968834213119
440	0.021117001905414101
450	0.021319173266352243
460	0.021519561628104311
470	0.021718241180054054
480	0.021915281940454445
490	0.022110750073075724
500	0.022304708173848997
510	0.022497215530879355
520	0.02268832836077439
530	0.022878100023857373
540	0.023066581220506643
550	0.023253820170597184
560	0.023439862777772769
570	0.023624752780077474
580	0.023808531888298345
590	0.023991239913212281
600	0.024172914887479635
610	0.024353593154651687
620	0.024533309498339317
630	0.02471209721461598
640	0.024889988202677849
650	0.025067013044167696
660	0.025243201076814881
670	0.025418580462879481
680	0.025593178252835802
690	0.025767020444692035
700	0.025940132039304897
710	0.026112537092008781
720	0.02628425876085716
730	0.026455319351737616
740	0.026625740360607386
750	0.026795542513065485
760	0.026964745801463907
770	0.027133369519741102
780	0.027301432296144013
790	0.027468952123994583
800	0.027635946390635935
810	0.027802431904691893
820	0.02796842492175533
830	0.02813394116861434
840	0.028298995866114174
850	0.028463603750751743
860	0.028627779095081074
870	0.028791535727012763
880	0.028954887048077804
890	0.029117846050721319
900	0.02928042533469033
910	0.02944263712257178
920	0.029604493274532073
930	0.029766005302311438
940	0.029927184382513072
950	0.030088041369235707
960	0.030248586806083999
970	0.030408830937596498
980	0.030568783720123394
990	0.03072845483218889
1000	0.030887853684362865
